filename,file_size,file_attributes,region_count,region_id,region_shape_attributes,region_attributes
C32_25r-30r-10.jpg,3459607,"{""beneventan"":""beneventan""}",103,97,"{""name"":""rect"",""x"":1303,""y"":2384,""width"":61,""height"":55}","{""beneventan"":""liq""}"
C32_25r-30r-10.jpg,3459607,"{""beneventan"":""beneventan""}",103,98,"{""name"":""rect"",""x"":1368,""y"":2333,""width"":73,""height"":75}","{""beneventan"":""virga""}"
C32_25r-30r-10.jpg,3459607,"{""beneventan"":""beneventan""}",103,99,"{""name"":""rect"",""x"":1617,""y"":2325,""width"":47,""height"":88}","{""beneventan"":""pes""}"
C32_25r-30r-10.jpg,3459607,"{""beneventan"":""beneventan""}",103,100,"{""name"":""rect"",""x"":1666,""y"":2339,""width"":49,""height"":61}","{""beneventan"":""clivis""}"
C32_25r-30r-10.jpg,3459607,"{""beneventan"":""beneventan""}",103,101,"{""name"":""rect"",""x"":1742,""y"":2339,""width"":71,""height"":69}","{""beneventan"":""torculus""}"
C32_25r-30r-10.jpg,3459607,"{""beneventan"":""beneventan""}",103,102,"{""name"":""rect"",""x"":1858,""y"":2319,""width"":100,""height"":69}","{""beneventan"":""custos""}"
C32_25r-30r-11.jpg,3404626,"{""beneventan"":""beneventan""}",77,0,"{""name"":""rect"",""x"":561,""y"":787,""width"":53,""height"":73}","{""beneventan"":""virga""}"
C32_25r-30r-11.jpg,3404626,"{""beneventan"":""beneventan""}",77,1,"{""name"":""rect"",""x"":677,""y"":814,""width"":73,""height"":43}","{""beneventan"":""liq""}"
C32_25r-30r-11.jpg,3404626,"{""beneventan"":""beneventan""}",77,2,"{""name"":""rect"",""x"":769,""y"":816,""width"":53,""height"":65}","{""beneventan"":""pes""}"
C32_25r-30r-11.jpg,3404626,"{""beneventan"":""beneventan""}",77,3,"{""name"":""rect"",""x"":969,""y"":814,""width"":77,""height"":33}","{""beneventan"":""puncta""}"
C32_25r-30r-11.jpg,3404626,"{""beneventan"":""beneventan""}",77,4,"{""name"":""rect"",""x"":1140,""y"":777,""width"":57,""height"":71}","{""beneventan"":""pes""}"
C32_25r-30r-11.jpg,3404626,"{""beneventan"":""beneventan""}",77,5,"{""name"":""rect"",""x"":1191,""y"":775,""width"":61,""height"":71}","{""beneventan"":""clivis""}"
C32_25r-30r-11.jpg,3404626,"{""beneventan"":""beneventan""}",77,6,"{""name"":""rect"",""x"":1313,""y"":755,""width"":73,""height"":100}","{""beneventan"":""torculus""}"
C32_25r-30r-11.jpg,3404626,"{""beneventan"":""beneventan""}",77,7,"{""name"":""rect"",""x"":1487,""y"":763,""width"":51,""height"":75}","{""beneventan"":""virga""}"
C32_25r-30r-11.jpg,3404626,"{""beneventan"":""beneventan""}",77,8,"{""name"":""rect"",""x"":1601,""y"":789,""width"":94,""height"":61}","{""beneventan"":""custos""}"
C32_25r-30r-11.jpg,3404626,"{""beneventan"":""beneventan""}",77,9,"{""name"":""rect"",""x"":632,""y"":971,""width"":84,""height"":59}","{""beneventan"":""porrectus""}"
C32_25r-30r-11.jpg,3404626,"{""beneventan"":""beneventan""}",77,10,"{""name"":""rect"",""x"":632,""y"":975,""width"":86,""height"":94}","{""beneventan"":""compound""}"
C32_25r-30r-11.jpg,3404626,"{""beneventan"":""beneventan""}",77,11,"{""name"":""rect"",""x"":571,""y"":1020,""width"":45,""height"":57}","{""beneventan"":""liq""}"
C32_25r-30r-11.jpg,3404626,"{""beneventan"":""beneventan""}",77,12,"{""name"":""rect"",""x"":753,""y"":961,""width"":51,""height"":75}","{""beneventan"":""pes""}"
C32_25r-30r-11.jpg,3404626,"{""beneventan"":""beneventan""}",77,13,"{""name"":""rect"",""x"":804,""y"":971,""width"":69,""height"":71}","{""beneventan"":""torculus""}"
C32_25r-30r-11.jpg,3404626,"{""beneventan"":""beneventan""}",77,14,"{""name"":""rect"",""x"":883,""y"":1028,""width"":61,""height"":47}","{""beneventan"":""puncta""}"
C32_25r-30r-11.jpg,3404626,"{""beneventan"":""beneventan""}",77,15,"{""name"":""rect"",""x"":1089,""y"":950,""width"":63,""height"":71}","{""beneventan"":""pes""}"
C32_25r-30r-11.jpg,3404626,"{""beneventan"":""beneventan""}",77,16,"{""name"":""rect"",""x"":1226,""y"":977,""width"":57,""height"":49}","{""beneventan"":""puncta""}"
C32_25r-30r-11.jpg,3404626,"{""beneventan"":""beneventan""}",77,17,"{""name"":""rect"",""x"":1442,""y"":967,""width"":55,""height"":49}","{""beneventan"":""puncta""}"
C32_25r-30r-11.jpg,3404626,"{""beneventan"":""beneventan""}",77,18,"{""name"":""rect"",""x"":1542,""y"":971,""width"":65,""height"":47}","{""beneventan"":""liq""}"
C32_25r-30r-11.jpg,3404626,"{""beneventan"":""beneventan""}",77,19,"{""name"":""rect"",""x"":1623,""y"":983,""width"":77,""height"":61}","{""beneventan"":""custos""}"
C32_25r-30r-11.jpg,3404626,"{""beneventan"":""beneventan""}",77,20,"{""name"":""rect"",""x"":555,""y"":1171,""width"":61,""height"":67}","{""beneventan"":""pes""}"
C32_25r-30r-11.jpg,3404626,"{""beneventan"":""beneventan""}",77,21,"{""name"":""rect"",""x"":663,""y"":1142,""width"":55,""height"":75}","{""beneventan"":""pes""}"
C32_25r-30r-11.jpg,3404626,"{""beneventan"":""beneventan""}",77,22,"{""name"":""rect"",""x"":708,""y"":1140,""width"":61,""height"":73}","{""beneventan"":""clivis""}"
C32_25r-30r-11.jpg,3404626,"{""beneventan"":""beneventan""}",77,23,"{""name"":""rect"",""x"":818,""y"":1130,""width"":67,""height"":82}","{""beneventan"":""torculus""}"
C32_25r-30r-11.jpg,3404626,"{""beneventan"":""beneventan""}",77,24,"{""name"":""rect"",""x"":1083,""y"":1122,""width"":45,""height"":80}","{""beneventan"":""virga""}"
C32_25r-30r-11.jpg,3404626,"{""beneventan"":""beneventan""}",77,25,"{""name"":""rect"",""x"":1197,""y"":1156,""width"":53,""height"":47}","{""beneventan"":""puncta""}"
C32_25r-30r-11.jpg,3404626,"{""beneventan"":""beneventan""}",77,26,"{""name"":""rect"",""x"":1322,""y"":1148,""width"":43,""height"":43}","{""beneventan"":""puncta""}"
C32_25r-30r-11.jpg,3404626,"{""beneventan"":""beneventan""}",77,27,"{""name"":""rect"",""x"":1430,""y"":1148,""width"":84,""height"":53}","{""beneventan"":""liq""}"
C32_25r-30r-11.jpg,3404626,"{""beneventan"":""beneventan""}",77,28,"{""name"":""rect"",""x"":1517,""y"":1142,""width"":47,""height"":73}","{""beneventan"":""pes""}"
C32_25r-30r-11.jpg,3404626,"{""beneventan"":""beneventan""}",77,29,"{""name"":""rect"",""x"":1611,""y"":1130,""width"":69,""height"":63}","{""beneventan"":""custos""}"
C32_25r-30r-11.jpg,3404626,"{""beneventan"":""beneventan""}",77,30,"{""name"":""rect"",""x"":536,""y"":1301,""width"":69,""height"":92}","{""beneventan"":""pes""}"
C32_25r-30r-11.jpg,3404626,"{""beneventan"":""beneventan""}",77,31,"{""name"":""rect"",""x"":602,""y"":1320,""width"":84,""height"":73}","{""beneventan"":""clivis""}"
C32_25r-30r-11.jpg,3404626,"{""beneventan"":""beneventan""}",77,32,"{""name"":""rect"",""x"":763,""y"":1315,""width"":69,""height"":75}","{""beneventan"":""torculus""}"
C32_25r-30r-11.jpg,3404626,"{""beneventan"":""beneventan""}",77,33,"{""name"":""rect"",""x"":912,""y"":1315,""width"":61,""height"":65}","{""beneventan"":""virga""}"
C32_25r-30r-11.jpg,3404626,"{""beneventan"":""beneventan""}",77,34,"{""name"":""rect"",""x"":1073,""y"":1336,""width"":61,""height"":65}","{""beneventan"":""virga""}"
C32_25r-30r-11.jpg,3404626,"{""beneventan"":""beneventan""}",77,35,"{""name"":""rect"",""x"":1173,""y"":1311,""width"":86,""height"":53}","{""beneventan"":""porrectus""}"
C32_25r-30r-11.jpg,3404626,"{""beneventan"":""beneventan""}",77,36,"{""name"":""rect"",""x"":1177,""y"":1311,""width"":92,""height"":73}","{""beneventan"":""compound""}"
C32_25r-30r-11.jpg,3404626,"{""beneventan"":""beneventan""}",77,37,"{""name"":""rect"",""x"":1271,""y"":1303,""width"":55,""height"":73}","{""beneventan"":""pes""}"
C32_25r-30r-11.jpg,3404626,"{""beneventan"":""beneventan""}",77,38,"{""name"":""rect"",""x"":1313,""y"":1297,""width"":75,""height"":71}","{""beneventan"":""torculus""}"
C32_25r-30r-11.jpg,3404626,"{""beneventan"":""beneventan""}",77,39,"{""name"":""rect"",""x"":1395,""y"":1350,""width"":57,""height"":53}","{""beneventan"":""puncta""}"
C32_25r-30r-11.jpg,3404626,"{""beneventan"":""beneventan""}",77,40,"{""name"":""rect"",""x"":591,""y"":1695,""width"":33,""height"":71}","{""beneventan"":""virga""}"
C32_25r-30r-11.jpg,3404626,"{""beneventan"":""beneventan""}",77,41,"{""name"":""rect"",""x"":618,""y"":1732,""width"":71,""height"":53}","{""beneventan"":""compound""}"
C32_25r-30r-11.jpg,3404626,"{""beneventan"":""beneventan""}",77,42,"{""name"":""rect"",""x"":667,""y"":1621,""width"":80,""height"":114}","{""beneventan"":""compound""}"
C32_25r-30r-11.jpg,3404626,"{""beneventan"":""beneventan""}",77,43,"{""name"":""rect"",""x"":732,""y"":1636,""width"":45,""height"":67}","{""beneventan"":""compound""}"
C32_25r-30r-11.jpg,3404626,"{""beneventan"":""beneventan""}",77,44,"{""name"":""rect"",""x"":775,""y"":1648,""width"":49,""height"":84}","{""beneventan"":""clivis""}"
C32_25r-30r-11.jpg,3404626,"{""beneventan"":""beneventan""}",77,45,"{""name"":""rect"",""x"":842,""y"":1627,""width"":71,""height"":71}","{""beneventan"":""compound""}"
C32_25r-30r-11.jpg,3404626,"{""beneventan"":""beneventan""}",77,46,"{""name"":""rect"",""x"":938,""y"":1664,""width"":47,""height"":57}","{""beneventan"":""clivis""}"
C32_25r-30r-11.jpg,3404626,"{""beneventan"":""beneventan""}",77,47,"{""name"":""rect"",""x"":907,""y"":1625,""width"":61,""height"":77}","{""beneventan"":""compound""}"
C32_25r-30r-11.jpg,3404626,"{""beneventan"":""beneventan""}",77,48,"{""name"":""rect"",""x"":987,""y"":1650,""width"":63,""height"":47}","{""beneventan"":""liq""}"
C32_25r-30r-11.jpg,3404626,"{""beneventan"":""beneventan""}",77,49,"{""name"":""rect"",""x"":1001,""y"":1687,""width"":43,""height"":71}","{""beneventan"":""climacus""}"
C32_25r-30r-11.jpg,3404626,"{""beneventan"":""beneventan""}",77,50,"{""name"":""rect"",""x"":1067,""y"":1650,""width"":43,""height"":77}","{""beneventan"":""virga""}"
C32_25r-30r-11.jpg,3404626,"{""beneventan"":""beneventan""}",77,51,"{""name"":""rect"",""x"":1116,""y"":1615,""width"":84,""height"":82}","{""beneventan"":""compound""}"
C32_25r-30r-11.jpg,3404626,"{""beneventan"":""beneventan""}",77,52,"{""name"":""rect"",""x"":1148,""y"":1660,""width"":39,""height"":94}","{""beneventan"":""climacus""}"
C32_25r-30r-11.jpg,3404626,"{""beneventan"":""beneventan""}",77,53,"{""name"":""rect"",""x"":1193,""y"":1678,""width"":37,""height"":84}","{""beneventan"":""climacus""}"
C32_25r-30r-11.jpg,3404626,"{""beneventan"":""beneventan""}",77,54,"{""name"":""rect"",""x"":1222,""y"":1627,""width"":80,""height"":80}","{""beneventan"":""liq""}"
C32_25r-30r-11.jpg,3404626,"{""beneventan"":""beneventan""}",77,55,"{""name"":""rect"",""x"":1258,""y"":1676,""width"":57,""height"":86}","{""beneventan"":""compound""}"
C32_25r-30r-11.jpg,3404626,"{""beneventan"":""beneventan""}",77,56,"{""name"":""rect"",""x"":1409,""y"":1617,""width"":37,""height"":53}","{""beneventan"":""virga""}"
C32_25r-30r-11.jpg,3404626,"{""beneventan"":""beneventan""}",77,57,"{""name"":""rect"",""x"":1440,""y"":1544,""width"":59,""height"":120}","{""beneventan"":""compound""}"
C32_25r-30r-11.jpg,3404626,"{""beneventan"":""beneventan""}",77,58,"{""name"":""rect"",""x"":1495,""y"":1554,""width"":31,""height"":80}","{""beneventan"":""virga""}"
C32_25r-30r-11.jpg,3404626,"{""beneventan"":""beneventan""}",77,59,"{""name"":""rect"",""x"":1534,""y"":1507,""width"":116,""height"":151}","{""beneventan"":""compound""}"
C32_25r-30r-11.jpg,3404626,"{""beneventan"":""beneventan""}",77,60,"{""name"":""rect"",""x"":1648,""y"":1515,""width"":41,""height"":82}","{""beneventan"":""clivis""}"
C32_25r-30r-11.jpg,3404626,"{""beneventan"":""beneventan""}",77,61,"{""name"":""rect"",""x"":1672,""y"":1558,""width"":114,""height"":86}","{""beneventan"":""custos""}"
C32_25r-30r-11.jpg,3404626,"{""beneventan"":""beneventan""}",77,62,"{""name"":""rect"",""x"":610,""y"":1838,""width"":51,""height"":141}","{""beneventan"":""climacus""}"
C32_25r-30r-11.jpg,3404626,"{""beneventan"":""beneventan""}",77,63,"{""name"":""rect"",""x"":671,""y"":1831,""width"":69,""height"":124}","{""beneventan"":""porrectus""}"
C32_25r-30r-11.jpg,3404626,"{""beneventan"":""beneventan""}",77,64,"{""name"":""rect"",""x"":734,""y"":1854,""width"":55,""height"":90}","{""beneventan"":""clivis""}"
C32_25r-30r-11.jpg,3404626,"{""beneventan"":""beneventan""}",77,65,"{""name"":""rect"",""x"":787,""y"":1889,""width"":69,""height"":47}","{""beneventan"":""puncta""}"
C32_25r-30r-11.jpg,3404626,"{""beneventan"":""beneventan""}",77,66,"{""name"":""rect"",""x"":897,""y"":1870,""width"":98,""height"":75}","{""beneventan"":""liq""}"
C32_25r-30r-11.jpg,3404626,"{""beneventan"":""beneventan""}",77,67,"{""name"":""rect"",""x"":1099,""y"":1882,""width"":47,""height"":153}","{""beneventan"":""pes""}"
C32_25r-30r-11.jpg,3404626,"{""beneventan"":""beneventan""}",77,68,"{""name"":""rect"",""x"":1054,""y"":1968,""width"":61,""height"":57}","{""beneventan"":""compound""}"
C32_25r-30r-11.jpg,3404626,"{""beneventan"":""beneventan""}",77,69,"{""name"":""rect"",""x"":1187,""y"":1901,""width"":53,""height"":73}","{""beneventan"":""pes""}"
C32_25r-30r-11.jpg,3404626,"{""beneventan"":""beneventan""}",77,70,"{""name"":""rect"",""x"":1252,""y"":1899,""width"":69,""height"":94}","{""beneventan"":""compound""}"
C32_25r-30r-11.jpg,3404626,"{""beneventan"":""beneventan""}",77,71,"{""name"":""rect"",""x"":1317,""y"":1895,""width"":41,""height"":77}","{""beneventan"":""clivis""}"
C32_25r-30r-11.jpg,3404626,"{""beneventan"":""beneventan""}",77,72,"{""name"":""rect"",""x"":1354,""y"":1897,""width"":59,""height"":77}","{""beneventan"":""compound""}"
C32_25r-30r-11.jpg,3404626,"{""beneventan"":""beneventan""}",77,73,"{""name"":""rect"",""x"":1393,""y"":1933,""width"":55,""height"":67}","{""beneventan"":""compound""}"
C32_25r-30r-11.jpg,3404626,"{""beneventan"":""beneventan""}",77,74,"{""name"":""rect"",""x"":1456,""y"":1944,""width"":49,""height"":71}","{""beneventan"":""pes""}"
C32_25r-30r-11.jpg,3404626,"{""beneventan"":""beneventan""}",77,75,"{""name"":""rect"",""x"":1507,""y"":1946,""width"":57,""height"":75}","{""beneventan"":""torculus""}"
C32_25r-30r-11.jpg,3404626,"{""beneventan"":""beneventan""}",77,76,"{""name"":""rect"",""x"":1564,""y"":1966,""width"":67,""height"":49}","{""beneventan"":""puncta""}"
C32_65r-69r-2.jpg,3448601,"{""beneventan"":""beneventan""}",58,0,"{""name"":""rect"",""x"":883,""y"":1105,""width"":71,""height"":114}","{""beneventan"":""compound""}"
C32_65r-69r-2.jpg,3448601,"{""beneventan"":""beneventan""}",58,1,"{""name"":""rect"",""x"":1016,""y"":1107,""width"":47,""height"":71}","{""beneventan"":""pes""}"
C32_65r-69r-2.jpg,3448601,"{""beneventan"":""beneventan""}",58,2,"{""name"":""rect"",""x"":1063,""y"":1122,""width"":59,""height"":71}","{""beneventan"":""clivis""}"
C32_65r-69r-2.jpg,3448601,"{""beneventan"":""beneventan""}",58,3,"{""name"":""rect"",""x"":1213,""y"":1150,""width"":45,""height"":41}","{""beneventan"":""puncta""}"
C32_65r-69r-2.jpg,3448601,"{""beneventan"":""beneventan""}",58,4,"{""name"":""rect"",""x"":1269,""y"":1140,""width"":65,""height"":61}","{""beneventan"":""clivis""}"
C32_65r-69r-2.jpg,3448601,"{""beneventan"":""beneventan""}",58,5,"{""name"":""rect"",""x"":1313,""y"":1167,""width"":57,""height"":51}","{""beneventan"":""compound""}"
C32_65r-69r-2.jpg,3448601,"{""beneventan"":""beneventan""}",58,6,"{""name"":""rect"",""x"":1375,""y"":1175,""width"":53,""height"":43}","{""beneventan"":""liq""}"
C32_65r-69r-2.jpg,3448601,"{""beneventan"":""beneventan""}",58,7,"{""name"":""rect"",""x"":1558,""y"":1158,""width"":41,""height"":31}","{""beneventan"":""puncta""}"
C32_65r-69r-2.jpg,3448601,"{""beneventan"":""beneventan""}",58,8,"{""name"":""rect"",""x"":1621,""y"":1118,""width"":39,""height"":84}","{""beneventan"":""virga""}"
C32_65r-69r-2.jpg,3448601,"{""beneventan"":""beneventan""}",58,9,"{""name"":""rect"",""x"":1662,""y"":1124,""width"":51,""height"":65}","{""beneventan"":""compound""}"
C32_65r-69r-2.jpg,3448601,"{""beneventan"":""beneventan""}",58,10,"{""name"":""rect"",""x"":1709,""y"":1124,""width"":51,""height"":86}","{""beneventan"":""pes""}"
C32_65r-69r-2.jpg,3448601,"{""beneventan"":""beneventan""}",58,11,"{""name"":""rect"",""x"":1744,""y"":1132,""width"":61,""height"":67}","{""beneventan"":""liq""}"
C32_65r-69r-2.jpg,3448601,"{""beneventan"":""beneventan""}",58,12,"{""name"":""rect"",""x"":887,""y"":1277,""width"":45,""height"":63}","{""beneventan"":""virga""}"
C32_65r-69r-2.jpg,3448601,"{""beneventan"":""beneventan""}",58,13,"{""name"":""rect"",""x"":965,""y"":1260,""width"":67,""height"":75}","{""beneventan"":""climacus""}"
C32_65r-69r-2.jpg,3448601,"{""beneventan"":""beneventan""}",58,14,"{""name"":""rect"",""x"":1014,""y"":1273,""width"":100,""height"":90}","{""beneventan"":""compound""}"
C32_65r-69r-2.jpg,3448601,"{""beneventan"":""beneventan""}",58,15,"{""name"":""rect"",""x"":1181,""y"":1281,""width"":57,""height"":86}","{""beneventan"":""virga""}"
C32_65r-69r-2.jpg,3448601,"{""beneventan"":""beneventan""}",58,16,"{""name"":""rect"",""x"":1262,""y"":1271,""width"":63,""height"":73}","{""beneventan"":""clivis""}"
C32_65r-69r-2.jpg,3448601,"{""beneventan"":""beneventan""}",58,17,"{""name"":""rect"",""x"":1252,""y"":1281,""width"":82,""height"":112}","{""beneventan"":""compound""}"
C32_65r-69r-2.jpg,3448601,"{""beneventan"":""beneventan""}",58,18,"{""name"":""rect"",""x"":1407,""y"":1256,""width"":51,""height"":88}","{""beneventan"":""pes""}"
C32_65r-69r-2.jpg,3448601,"{""beneventan"":""beneventan""}",58,19,"{""name"":""rect"",""x"":1470,""y"":1264,""width"":63,""height"":33}","{""beneventan"":""liq""}"
C32_65r-69r-2.jpg,3448601,"{""beneventan"":""beneventan""}",58,20,"{""name"":""rect"",""x"":1564,""y"":1256,""width"":31,""height"":80}","{""beneventan"":""virga""}"
C32_65r-69r-2.jpg,3448601,"{""beneventan"":""beneventan""}",58,21,"{""name"":""rect"",""x"":1662,""y"":1246,""width"":35,""height"":57}","{""beneventan"":""virga""}"
C32_65r-69r-2.jpg,3448601,"{""beneventan"":""beneventan""}",58,22,"{""name"":""rect"",""x"":1699,""y"":1285,""width"":63,""height"":47}","{""beneventan"":""puncta""}"
C32_65r-69r-2.jpg,3448601,"{""beneventan"":""beneventan""}",58,23,"{""name"":""rect"",""x"":1762,""y"":1254,""width"":55,""height"":35}","{""beneventan"":""liq""}"
C32_65r-69r-2.jpg,3448601,"{""beneventan"":""beneventan""}",58,24,"{""name"":""rect"",""x"":1903,""y"":1252,""width"":77,""height"":77}","{""beneventan"":""custos""}"
C32_65r-69r-2.jpg,3448601,"{""beneventan"":""beneventan""}",58,25,"{""name"":""rect"",""x"":1018,""y"":1456,""width"":61,""height"":53}","{""beneventan"":""liq""}"
C32_65r-69r-2.jpg,3448601,"{""beneventan"":""beneventan""}",58,26,"{""name"":""rect"",""x"":1073,""y"":1468,""width"":96,""height"":75}","{""beneventan"":""liq""}"
C32_65r-69r-2.jpg,3448601,"{""beneventan"":""beneventan""}",58,27,"{""name"":""rect"",""x"":1238,""y"":1509,""width"":63,""height"":57}","{""beneventan"":""compound""}"
C32_65r-69r-2.jpg,3448601,"{""beneventan"":""beneventan""}",58,28,"{""name"":""rect"",""x"":1320,""y"":1456,""width"":45,""height"":53}","{""beneventan"":""liq""}"
C32_65r-69r-2.jpg,3448601,"{""beneventan"":""beneventan""}",58,29,"{""name"":""rect"",""x"":1368,""y"":1434,""width"":49,""height"":92}","{""beneventan"":""virga""}"
C32_65r-69r-2.jpg,3448601,"{""beneventan"":""beneventan""}",58,30,"{""name"":""rect"",""x"":1550,""y"":1424,""width"":43,""height"":67}","{""beneventan"":""virga""}"
C32_65r-69r-2.jpg,3448601,"{""beneventan"":""beneventan""}",58,31,"{""name"":""rect"",""x"":1599,""y"":1452,""width"":51,""height"":57}","{""beneventan"":""clivis""}"
C32_65r-69r-2.jpg,3448601,"{""beneventan"":""beneventan""}",58,32,"{""name"":""rect"",""x"":1646,""y"":1422,""width"":51,""height"":88}","{""beneventan"":""virga""}"
C32_65r-69r-2.jpg,3448601,"{""beneventan"":""beneventan""}",58,33,"{""name"":""rect"",""x"":1668,""y"":1458,""width"":77,""height"":45}","{""beneventan"":""liq""}"
C32_65r-69r-2.jpg,3448601,"{""beneventan"":""beneventan""}",58,34,"{""name"":""rect"",""x"":1740,""y"":1472,""width"":92,""height"":63}","{""beneventan"":""custos""}"
C32_65r-69r-2.jpg,3448601,"{""beneventan"":""beneventan""}",58,35,"{""name"":""rect"",""x"":875,""y"":1632,""width"":41,""height"":65}","{""beneventan"":""virga""}"
C32_65r-69r-2.jpg,3448601,"{""beneventan"":""beneventan""}",58,36,"{""name"":""rect"",""x"":934,""y"":1646,""width"":71,""height"":84}","{""beneventan"":""pes""}"
C32_65r-69r-2.jpg,3448601,"{""beneventan"":""beneventan""}",58,37,"{""name"":""rect"",""x"":1048,""y"":1630,""width"":53,""height"":71}","{""beneventan"":""virga""}"
C32_65r-69r-2.jpg,3448601,"{""beneventan"":""beneventan""}",58,38,"{""name"":""rect"",""x"":1142,""y"":1658,""width"":49,""height"":37}","{""beneventan"":""puncta""}"
C32_65r-69r-2.jpg,3448601,"{""beneventan"":""beneventan""}",58,39,"{""name"":""rect"",""x"":1262,""y"":1625,""width"":47,""height"":69}","{""beneventan"":""virga""}"
C32_65r-69r-2.jpg,3448601,"{""beneventan"":""beneventan""}",58,40,"{""name"":""rect"",""x"":1338,""y"":1615,""width"":47,""height"":88}","{""beneventan"":""virga""}"
C32_65r-69r-2.jpg,3448601,"{""beneventan"":""beneventan""}",58,41,"{""name"":""rect"",""x"":1491,""y"":1615,""width"":49,""height"":77}","{""beneventan"":""pes""}"
C32_65r-69r-2.jpg,3448601,"{""beneventan"":""beneventan""}",58,42,"{""name"":""rect"",""x"":1591,""y"":1625,""width"":53,""height"":57}","{""beneventan"":""liq""}"
C32_65r-69r-2.jpg,3448601,"{""beneventan"":""beneventan""}",58,43,"{""name"":""rect"",""x"":1648,""y"":1583,""width"":47,""height"":61}","{""beneventan"":""virga""}"
C32_65r-69r-2.jpg,3448601,"{""beneventan"":""beneventan""}",58,44,"{""name"":""rect"",""x"":1697,""y"":1587,""width"":59,""height"":47}","{""beneventan"":""clivis""}"
C32_65r-69r-2.jpg,3448601,"{""beneventan"":""beneventan""}",58,45,"{""name"":""rect"",""x"":1729,""y"":1627,""width"":53,""height"":63}","{""beneventan"":""clivis""}"
C32_65r-69r-2.jpg,3448601,"{""beneventan"":""beneventan""}",58,46,"{""name"":""rect"",""x"":1787,""y"":1595,""width"":53,""height"":77}","{""beneventan"":""pes""}"
C32_65r-69r-2.jpg,3448601,"{""beneventan"":""beneventan""}",58,47,"{""name"":""rect"",""x"":1821,""y"":1601,""width"":53,""height"":75}","{""beneventan"":""clivis""}"
C32_65r-69r-2.jpg,3448601,"{""beneventan"":""beneventan""}",58,48,"{""name"":""rect"",""x"":1899,""y"":1634,""width"":75,""height"":51}","{""beneventan"":""custos""}"
C32_65r-69r-2.jpg,3448601,"{""beneventan"":""beneventan""}",58,49,"{""name"":""rect"",""x"":922,""y"":1819,""width"":57,""height"":45}","{""beneventan"":""puncta""}"
C32_65r-69r-2.jpg,3448601,"{""beneventan"":""beneventan""}",58,50,"{""name"":""rect"",""x"":1081,""y"":1770,""width"":55,""height"":82}","{""beneventan"":""compound""}"
C32_65r-69r-2.jpg,3448601,"{""beneventan"":""beneventan""}",58,51,"{""name"":""rect"",""x"":1003,""y"":1840,""width"":49,""height"":55}","{""beneventan"":""liq""}"
C32_65r-69r-2.jpg,3448601,"{""beneventan"":""beneventan""}",58,52,"{""name"":""rect"",""x"":1132,""y"":1819,""width"":41,""height"":57}","{""beneventan"":""pes""}"
C32_65r-69r-2.jpg,3448601,"{""beneventan"":""beneventan""}",58,53,"{""name"":""rect"",""x"":1209,""y"":1750,""width"":49,""height"":63}","{""beneventan"":""virga""}"
C32_65r-69r-2.jpg,3448601,"{""beneventan"":""beneventan""}",58,54,"{""name"":""rect"",""x"":1264,""y"":1770,""width"":45,""height"":69}","{""beneventan"":""clivis""}"
C32_65r-69r-2.jpg,3448601,"{""beneventan"":""beneventan""}",58,55,"{""name"":""rect"",""x"":1307,""y"":1756,""width"":47,""height"":63}","{""beneventan"":""virga""}"
C32_65r-69r-2.jpg,3448601,"{""beneventan"":""beneventan""}",58,56,"{""name"":""rect"",""x"":1340,""y"":1791,""width"":80,""height"":45}","{""beneventan"":""liq""}"
C32_65r-69r-2.jpg,3448601,"{""beneventan"":""beneventan""}",58,57,"{""name"":""rect"",""x"":1397,""y"":1764,""width"":84,""height"":88}","{""beneventan"":""custos""}"
C32_65r-69r-3.jpg,3302222,"{""beneventan"":""beneventan""}",65,0,"{""name"":""rect"",""x"":1144,""y"":1232,""width"":57,""height"":96}","{""beneventan"":""pes""}"
C32_65r-69r-3.jpg,3302222,"{""beneventan"":""beneventan""}",65,1,"{""name"":""rect"",""x"":1244,""y"":1232,""width"":55,""height"":51}","{""beneventan"":""liq""}"
C32_65r-69r-3.jpg,3302222,"{""beneventan"":""beneventan""}",65,2,"{""name"":""rect"",""x"":1348,""y"":1199,""width"":51,""height"":86}","{""beneventan"":""virga""}"
C32_65r-69r-3.jpg,3302222,"{""beneventan"":""beneventan""}",65,3,"{""name"":""rect"",""x"":1424,""y"":1211,""width"":84,""height"":90}","{""beneventan"":""liq""}"
C32_65r-69r-3.jpg,3302222,"{""beneventan"":""beneventan""}",65,4,"{""name"":""rect"",""x"":1513,""y"":1201,""width"":47,""height"":73}","{""beneventan"":""clivis""}"
C32_65r-69r-3.jpg,3302222,"{""beneventan"":""beneventan""}",65,5,"{""name"":""rect"",""x"":1554,""y"":1177,""width"":82,""height"":98}","{""beneventan"":""compound""}"
C32_65r-69r-3.jpg,3302222,"{""beneventan"":""beneventan""}",65,6,"{""name"":""rect"",""x"":1609,""y"":1197,""width"":53,""height"":112}","{""beneventan"":""compound""}"
C32_65r-69r-3.jpg,3302222,"{""beneventan"":""beneventan""}",65,7,"{""name"":""rect"",""x"":1646,""y"":1218,""width"":39,""height"":92}","{""beneventan"":""compound""}"
C32_65r-69r-3.jpg,3302222,"{""beneventan"":""beneventan""}",65,8,"{""name"":""rect"",""x"":1670,""y"":1281,""width"":57,""height"":49}","{""beneventan"":""custos""}"
